File name,Original_node,Original_edge,Pruning_node,Pruning_edge,Reduction_node,Reduction_edge
e829d147b3b22629b79b26e5d3caf3a5.apk,23265,46937,3590,10477,19675,36460
fa4dec3181ab024970c50c4605c4ed98.apk,123,133,69,82,54,51
f5257ac742913d6bcfc5f9091ab3660b.apk,8384,22251,4149,13928,4235,8323
f0eafde2846229dda16c5b90475ed64f.apk,31706,69587,3893,10737,27813,58850
f4f48c13df16881c9fdebbfa7d047256.apk,3945,8655,1564,4145,2381,4510
e3d9d3f9527b1e2212ec5835fc5474ea.apk,9482,26249,4446,15408,5036,10841
e2ab6960e35de9b2c0f59f756f7416f1.apk,60,73,60,73,0,0
eb1f1763d64b2452a0df3b613465c9e5.apk,91,122,91,122,0,0
e21566e628a9441c906a41358dd3b8a7.apk,11638,25038,2375,5974,9263,19064
f7013204327c182fb0bc2b9a45adc734.apk,60,73,60,73,0,0
e5ab6c2a0157a6ed83e8a688a4d5bf91.apk,19204,35040,3286,9901,15918,25139
fd780d104abf27055ed52f014c47bba8.apk,17874,38533,4298,13730,13576,24803
f3ac888237454b18ef0e80ffaeb24b05.apk,13219,25541,1093,1952,12126,23589
f35ed0b229612d3f9e93042e9f930857.apk,266,343,103,133,163,210
e502cde48c51f0348e3f36c1133b48cc.apk,14444,20115,257,389,14187,19726
ea1b1fa20dbd89d142456c3ce2791857.apk,1071,1908,480,999,591,909
ede57f0129e9a47fb808363deece23db.apk,10210,25870,3527,11730,6683,14140
f5d044c1abee561644f68dabe2150cd0.apk,3939,8650,1564,4145,2375,4505
e40828e18a57e1a0d9d88e43e2f1f0d6.apk,5076,8168,123,200,4953,7968
e3be5ae0bab5543278b18281784be266.apk,19168,34992,3197,9720,15971,25272
ec4fec602b4834de2cd10f8954544dc9.apk,60,73,60,73,0,0
f8da5f281eec5e00c972c66da55fb04b.apk,378,471,112,157,266,314
e724b7af76f0c7e01f7e5def66d682d1.apk,9976,13047,294,426,9682,12621
f4253b1bde49e84542fe21e38f808b74.apk,60,73,60,73,0,0
f5e6e967abbb829beeef8c372409cf6b.apk,24436,49727,3823,11016,20613,38711
e6963d9225a9f53e1ecdf022b9928ab3.apk,6282,8395,312,409,5970,7986
f9e6378ebfbd69e77c451e32cf2af90c.apk,60,73,60,73,0,0
f7aca7627cfeb9efb3456e2689294f0c.apk,266,343,103,133,163,210
f0e8e8ab7089e0d64a69c800e3b30e78.apk,9725,27615,4563,16139,5162,11476
fe46d640336fa46370118239a3d125f8.apk,36091,65965,3779,8626,32312,57339
e6bd47d7c862860eeb56840327b0b353.apk,7436,20213,3543,11763,3893,8450
f0b1ef400b1d2b838fa63a542a4413eb.apk,60,73,60,73,0,0
ef3af6c7255d302b571ba7e1c6ba936f.apk,13038,31049,4794,14805,8244,16244
fc661fa4be576129222bc085e3d6bbd1.apk,21755,41071,2935,7998,18820,33073
e59262cd6560bdd379d2321eb5a6a327.apk,60,73,60,73,0,0
f42ac11fbf7cf31e1ba764b787b098a3.apk,6841,14671,2154,5442,4687,9229
f2ca400c33b11d91005f22e0f0681e30.apk,3945,8563,1546,4032,2399,4531
e4fb4d3da74721f394fdcfdbed5caa17.apk,70,67,70,67,0,0
f2956c59227ea6baad070a359100b651.apk,342,550,201,301,141,249
eba28749e88995d38d9a2e00179ba0fc.apk,158,99,158,99,0,0
f1dbaf41fb39a5cbdf01443780e0a94f.apk,21755,41071,2935,7998,18820,33073
f5e3158eba53be270164494bb4c830a2.apk,60,73,60,73,0,0
efb5121952746a1b2331e8aa9dea3ca5.apk,14989,33039,2760,7687,12229,25352
ed6673246d7543721378c697f069a371.apk,36091,65965,3779,8626,32312,57339
f4b62da1a038a7fc09feb3c8aa3148f8.apk,3688,7958,1264,2856,2424,5102
fe13ca301e036e8a61b62c0fa761f7e3.apk,53863,106737,5408,13446,48455,93291
e2280956cc01fafe4338367633cac70d.apk,60,73,60,73,0,0
ef2b16db145ec700f589424cb807c6b2.apk,20071,46477,3345,9688,16726,36789
f93b8b7b27a797cf790caad5ddb25449.apk,7567,11521,749,1379,6818,10142
ef94f6647663937c4b0b51e075590e12.apk,21755,41071,2935,7998,18820,33073
fa8ac1e84089e249e2e4a52cc588b810.apk,60,73,60,73,0,0
fc50b0567e25084ee1a8e49c074410d3.apk,275,341,82,95,193,246
f69bf3117a690ce7e79811b07d21525a.apk,2401,6368,1072,2808,1329,3560
f10d2fe415b4ada415688164aed523b5.apk,9482,26249,4446,15408,5036,10841
e976c315165854bc41b060cb8b566e78.apk,18978,34838,3324,9986,15654,24852
f7fe80721f1ab84eb38480c9a66dc0c1.apk,3473,6429,88,119,3385,6310
ee0800a1b90fb338a39776156b942af8.apk,60,73,60,73,0,0
f3a64487484d4de481c999a398ea7c05.apk,4287,9211,1653,4246,2634,4965
f38eb9f8f56eecc15c5fbda87d508647.apk,3726,6210,76,132,3650,6078
f83a2cc8303ea8af2c8f55c059564485.apk,60,73,60,73,0,0
ef002bcfb22e711535a0b3bc9633b463.apk,37506,84298,4438,10729,33068,73569
e32d71bb9a2c362603c85643cd032c7d.apk,167,390,78,157,89,233
f5eec5ad0e4075cd10552eec649336bb.apk,2386,6340,1079,2833,1307,3507
f4277b6ebcb7e2234d035e04ebb6010c.apk,14444,20115,257,389,14187,19726
e94e544ff2fe436813499ce830410972.apk,3945,8655,1564,4145,2381,4510
e8371ef1605dec732b9c20fb7b925367.apk,76,107,76,107,0,0
eabd1e0a009c7489275a9f92e94beb39.apk,60,73,60,73,0,0
f9309436e567a130ca2a1004274f8093.apk,11611,18779,1515,3745,10096,15034
f3c1f9ee7e96d7dea56cedfe8bf30dba.apk,60,73,60,73,0,0
f9f9b8cf1811fc435037b8ad8aa6871e.apk,42704,74247,4139,8946,38565,65301
edd79e7d3e911d346236211fc6eb2f62.apk,5443,11521,1381,4132,4062,7389
f9b72905e22c87237401ee3f25a3a00e.apk,4772,12385,2191,6978,2581,5407
e6058c4be2ede46e6e2e1eadc8729b78.apk,3945,8655,1564,4145,2381,4510
e4abe850437590c5ab759fc700120393.apk,4013,8865,1600,4279,2413,4586
fdc260c93b09f42041b67e0e61fdd96b.apk,3423,5489,76,132,3347,5357
fac73354bd113a5ec835a2fdcec673f1.apk,60,73,60,73,0,0
ebeef44e3ab50040eba7a17ecbba0b40.apk,196,341,122,217,74,124
f6452546b4b2beef216996844983053b.apk,60,73,60,73,0,0
f29988a2813792811467de87f30468e0.apk,12,7,12,7,0,0
fd85c8c8740886861908e14fcf530950.apk,40,34,40,34,0,0
fe16e96706eb4a2b9132589a4f9fe582.apk,60,73,60,73,0,0
f9b45330f3f30a8d83c06890bb810a9f.apk,3945,8655,1564,4145,2381,4510
f01b9229dc9fdbd9960315735aca15ce.apk,69,81,69,81,0,0
ee5caf5ec2016c394cfa4728ff243de4.apk,8214,21709,3735,12442,4479,9267
ec0f571ccad369617432e0bc7e32ebeb.apk,24430,49719,3822,11014,20608,38705
e6ed13f85bfa3e54fe6d62a4e47758fb.apk,21755,41071,2935,7998,18820,33073
fa0a29c982d7e3b32d3537841c09ad7b.apk,40,34,40,34,0,0
f8ce1fef7f83b0f310e15127d75924de.apk,4092,5592,498,1014,3594,4578
f9ab8086eaafab9cdb823d2b3d8c80a5.apk,705,983,73,90,632,893
ee67bbf2622adfae77662ec579ad3013.apk,7930,15156,1780,4624,6150,10532
e3a53fa10de87b804acb296e57e4880a.apk,8214,21709,3735,12442,4479,9267
f71724a8174533effce80ce21e020328.apk,24281,55818,6367,21416,17914,34402
e30697a90d09df214d6ce1f24a8e9476.apk,2226,4908,977,2520,1249,2388
f9e2f576816b658454ff5496413d4505.apk,45396,89951,5896,16064,39500,73887
f7d942bfd23230e7982de25e848880fe.apk,9217,26609,5076,17514,4141,9095
e6f9d6f8d5cab97d3c66cc597bd50315.apk,14444,20115,257,389,14187,19726
f5abca47bace68723b2f80369b9fb026.apk,21755,41071,2935,7998,18820,33073
f9c00e18740daf9a5dc3bd7dff25f14e.apk,31985,66281,5196,17817,26789,48464
f5443a95887c73fe607917613749aaf0.apk,8875,23715,4065,13655,4810,10060
f425c77c0edf3b3ab00cd710f9392f0a.apk,14444,20115,257,389,14187,19726
e1e14154d8604a9302df6b2ce2cab1c7.apk,14953,32875,2737,7641,12216,25234
eb22050070c055c5b1132a3ffe4aa1ab.apk,12,7,12,7,0,0
f7c112df751948676b1d73aa3c4729f1.apk,17760,38229,4214,13467,13546,24762
eb7928869ecd84ff00e9d528a9248e18.apk,11611,18779,1515,3745,10096,15034
f50c6b205d22c653592dacd5bc666ec9.apk,1163,1754,137,183,1026,1571
ea124296d198b8db876119e08692c351.apk,40,34,40,34,0,0
fbc45c6e1fbbfb5c5c7b2a00c0c70800.apk,27952,49835,2952,6310,25000,43525
e3d2cf00e86b870118bceab2a6f8a96b.apk,60,73,60,73,0,0
e7caf2f7fbb32910bfb1294789d49927.apk,8214,21709,3735,12442,4479,9267
e6075d6f2180897e08d1053f464f8d2a.apk,985,1823,134,163,851,1660
fc90dec9a4abb548ca13934502886108.apk,12046,30062,4459,14374,7587,15688
fe3dea3d80cc2c2d65946ba0b27526ff.apk,21046,41118,4127,12774,16919,28344
f1ddbb76b22f8f34254638646b608ea0.apk,6297,14954,2567,6611,3730,8343
e21f37f10ca9349744b09bca41aaf570.apk,21755,41071,2935,7998,18820,33073
fe95b4f625a0db4161128df3f74994b6.apk,3945,8563,1546,4032,2399,4531
f0907f79ebe6232a09f36d78a4e00b3f.apk,17754,45284,5868,20902,11886,24382
f3fdb3516d17933b3f47d9b801d27cec.apk,2366,102,2366,102,0,0
e4c06845a1f2e1a26dd55c6215a2e7bf.apk,60,73,60,73,0,0
e6ee77e7d35fb6c1b8f8b60b2f3e8d8a.apk,12,7,12,7,0,0
ee355babbdb117881aca76f56efa3294.apk,7147,14439,1914,4386,5233,10053
ed1f978e667704ca82a701d93b3b9932.apk,12,7,12,7,0,0
ec30426d10af3fe71be801aa72b082ce.apk,35765,81671,4664,14731,31101,66940
eb4e6fe46a4664e0944c3d6b57706d68.apk,60,73,60,73,0,0
f5a045167571d58515d0e85eeaae6a34.apk,11985,28568,3592,11153,8393,17415
edffc4ca1a541dc1759c16a6c7b6849f.apk,142,146,96,107,46,39
f791d7c61de9a3e0f9aca6af2ce92a8b.apk,21755,41071,2935,7998,18820,33073
fcfbfcf1275faba2483906985d15027f.apk,21755,41071,2935,7998,18820,33073
e2e2fd5f29f9e206bb3426448b2e218e.apk,13653,33401,4066,13122,9587,20279
ead4cc5bf1778aac96400f74b7badd39.apk,138,180,138,180,0,0
fbc3ba89340878d7aa23366fd3b62e40.apk,1403,2415,746,1375,657,1040
fdb11e4a97c1f7c15cb167c861f96e74.apk,12,7,12,7,0,0
e77370fad3249d4296be565ea986ad9c.apk,60,73,60,73,0,0
fb17b925ac4c8579dd4186f5cfe46773.apk,9482,26249,4446,15408,5036,10841
e57851396b5755d0b92d4fcc39863e0c.apk,5689,9843,146,216,5543,9627
e3c6283704641cc8949b5a32d4b2535b.apk,138,180,138,180,0,0
ead29b85562c43c4b825d4f529e963a7.apk,13,8,13,8,0,0
e9ba42b450a5ee50a6dfd2405e4b33a7.apk,13,8,13,8,0,0
e485fc5bbee8842f44668335e5ac85ac.apk,3435,6400,78,103,3357,6297
ff5e726ff5cec7ab8bc122dd5638e725.apk,5076,8168,123,200,4953,7968
eda61c46a3d1848f444de50fb981973e.apk,13706,33565,4097,13266,9609,20299
e6a525b36bb569e13cdc287fa4cd8449.apk,44332,83651,5028,11871,39304,71780
e5ac967417e2e5a5befa1f18d4c0ae24.apk,7567,11521,749,1379,6818,10142
e96060f57e0c884bd02ad3434301a520.apk,40,34,40,34,0,0
fc87c8b290645d63f2cc81f61d0c8df0.apk,3435,6400,78,103,3357,6297
ec00bc81bb40c5797178ee0bea1028e5.apk,14444,20115,257,389,14187,19726
f297ce727d13994cf8b8954652c3e6a9.apk,3217,5199,76,132,3141,5067
ed6bdd83ad76cdc62ecda39c0edd6d1b.apk,60,73,60,73,0,0
f206920714a6274187e4b479d814c430.apk,7436,20213,3543,11763,3893,8450
e73bfe3e4e6efeb08f3d59cd31741f45.apk,4826,172,9,8,4817,164
f7c588c875a771cf79c4930dd523d5c6.apk,113,109,69,71,44,38
f20658824a20b8955c353742cd4c3f2c.apk,60,73,60,73,0,0
fb5446f5a7555bdfb9c2cbe649f925de.apk,60,73,60,73,0,0
f64e1ea873c51f5f9ac9e9af43df9b4a.apk,3939,8650,1564,4145,2375,4505
f77c4f1505d6c95ded8d120dacf2848a.apk,40,34,40,34,0,0
ea1fc9db4600c1e87a86c3f54f20d7b2.apk,36091,65965,3779,8626,32312,57339
e3d2369f7ce7e54e59f8eeade7987ee8.apk,4425,5868,55,63,4370,5805
e28dee7c41932e7357a79c6895672efe.apk,12980,32773,3900,13075,9080,19698
f53424c5b9a9e52092f1dc9357cc4284.apk,44332,83651,5028,11871,39304,71780
f74f135ebd724ce691dc313037ff8655.apk,12,7,12,7,0,0
e825de54eb10ff4b20830cb27525525d.apk,8437,23921,4251,14737,4186,9184
fb5485037fea56b7e065bf6a6b57b616.apk,76,107,76,107,0,0
f1435b873f3e14192618949a631dc12d.apk,196,340,122,216,74,124
eb9cf8a0d619e1d5aac0bb8944e04d19.apk,3945,8655,1564,4145,2381,4510
e712ed5eb4f98a265fba234fd6d84174.apk,24430,49719,3822,11014,20608,38705
fa5de5c85dbb6fc1a9b73528a6d0789c.apk,17760,38229,4214,13467,13546,24762
f94a21bad468cb3968758ecfe0011850.apk,2309,8933,1340,6196,969,2737
f2714c7f013b0fcd5ed5626e93440343.apk,13,8,13,8,0,0
eb7bf4ca6dad3bf2e17fda20bcc6f428.apk,7218,13636,1107,2225,6111,11411
fa6fb06650536f8bb08467e2bd4b32ab.apk,1748,3006,747,1374,1001,1632
e2494c94b09de600fe4205ce81eccde0.apk,10614,27270,3707,12643,6907,14627
e5ba96124349a4d82f92cd6e651ea30e.apk,14989,33039,2760,7687,12229,25352
ff8d77c58c47034824a6df003fb10e00.apk,8875,23715,4065,13655,4810,10060
e4c9baf28981a55cb922acfbc92689a6.apk,1584,3126,438,758,1146,2368
fcd5da5036756649f83e7925f3c9feab.apk,17754,45284,5868,20902,11886,24382
eb97453bbacf212b88da9059895ecacd.apk,6,3,6,3,0,0
e9e5e8d95b403cbbf46dd7d812478c8d.apk,8875,23715,4065,13655,4810,10060
e88e63d4a97d6dfa0ccb1d7db58605c5.apk,60,73,60,73,0,0
f9c6ecc3ba58dc6adf2f390b5343a8fe.apk,13,8,13,8,0,0
eaa9c909df2ffb2347cf845a645ee78d.apk,15932,34213,4758,15187,11174,19026
ee536ef26d21fa39bcd142e43edecaf5.apk,57521,125727,13720,37645,43801,88082
eb6a6be0194d388ba3a2531ecd56562c.apk,113,109,69,71,44,38
e47ae606a2a398377034279040416b62.apk,60,73,60,73,0,0
ec9bdd14ffce46211e72a5075db7cd6d.apk,14444,20115,257,389,14187,19726
ea39d4080120fb0a381fcfffb133f246.apk,138,180,138,180,0,0
f64eef579a4f2c2bdc2b3b5f7db230ba.apk,60,73,60,73,0,0
f43585bab8c8b8ac08cf7cb51b9c1931.apk,24281,55818,6367,21416,17914,34402
fae78993c4782e3852f6e2275746b835.apk,13,8,13,8,0,0
fd924281a763cfff667eb192fd2ef691.apk,6288,14238,268,356,6020,13882
f0e06b24d4039c876bad0a8c5b430bf7.apk,24430,49719,3822,11014,20608,38705
f4e7945fa47775114919588c484d7ea2.apk,3333,5385,259,404,3074,4981
f0ca13d7772aa19e045954af929d2f64.apk,3939,8650,1564,4145,2375,4505
e1e17904f28fceb2d132fe2ac6319259.apk,30020,67116,2594,10297,27426,56819
f3c43ebdece6d86a92e5074d8320d483.apk,23274,53583,5743,19973,17531,33610
e53a786309d6d060bbb576ff783a7d17.apk,20549,39010,3858,11584,16691,27426
fce27e59a0eaec4bcaf11edcbd6f9733.apk,9482,26249,4446,15408,5036,10841
fd601eaace9e197d22f4002eed4e9272.apk,13475,32916,5162,16371,8313,16545
f90c4b66c3898ed53b8c5c6c9644927e.apk,1491,4738,918,3266,573,1472
f6a49c92e1f2ac0c02221a062d670672.apk,3618,5792,160,302,3458,5490
f4d1dcc3787087946a1a0c3f8ae70d7a.apk,11750,30712,4884,15986,6866,14726
e3a68be5485276b477e96b92c318ce62.apk,14444,20115,257,389,14187,19726
e39960403e5d599a2c6b5d90804b1a81.apk,14444,20115,257,389,14187,19726
e8bbbabeb3a06c3683cfb363db0d9c3d.apk,60,73,60,73,0,0
f179575e56b35f10104ef9a0c001c824.apk,138,180,138,180,0,0
ea6a011728e24a2481161f2408c5f874.apk,39745,82771,5598,16842,34147,65929
f7296fa9243869375577e7770ca148f9.apk,60,73,60,73,0,0
e7e8d519093fb2afe52f1b652948e6bb.apk,60,73,60,73,0,0
fe73930d1a24fb7d81693471c3677f8f.apk,60,73,60,73,0,0
e37a535779cc0bd712aae7ee8178fa4d.apk,21755,41071,2935,7998,18820,33073
f1bfd66a408856afd9b1addde677c4ca.apk,60,73,60,73,0,0
f8c5a1d68030801463b7ccd83be6f95d.apk,72,71,72,71,0,0
e6a1bd99635ac72c764eb3df6c26d71e.apk,9976,13047,294,426,9682,12621
f52846b071f3958998ddb2618ea62144.apk,4092,5592,498,1014,3594,4578
ea12f44eb7a3ff41e25dc7361835a0c6.apk,12,7,12,7,0,0
fbf5290d0ad24fbe52b772948f11fb0c.apk,12502,17854,841,1824,11661,16030
fa5e576ca89d83ec7a6395427ef418cc.apk,11611,18779,1515,3745,10096,15034
fc846b71eb124380f999491bd8043505.apk,2748,4752,533,1038,2215,3714
e440d8c44e47eb8fefad3671a104d0de.apk,147,99,147,99,0,0
d505c89d2eeb361a92fd7aeea34a2fdd.apk,6282,8395,312,409,5970,7986
dff4391e855d787e861ca598e346c35d.apk,9976,13047,294,426,9682,12621
dbeb7c25b0b76b03ff70850c76b3b7e7.apk,1480,3904,1043,2795,437,1109
c6478ef614a5a8a9b7f2b456c2af9dc8.apk,2240,4144,400,691,1840,3453
d827f54adc502e56a2f2d0903a0965a1.apk,203,273,81,113,122,160
c7ee8eccf5b78e7ae5e35e885700f886.apk,45495,90345,5960,16360,39535,73985
cdab1a96d28a7aad0c51a605eb4d2fc5.apk,4287,9211,1653,4246,2634,4965
d61229c484f0831ad0f7a96425313b29.apk,60,73,60,73,0,0
ca875845738364476c6449394b503eb3.apk,16137,32837,3772,9527,12365,23310
ce899127e455a9a64f50d492050e8c22.apk,3596,6568,94,131,3502,6437
cefc2e47228b4f41a259b5aa94b31e88.apk,9482,26249,4446,15408,5036,10841
dca73f293cd125f1169cd9de401808b5.apk,32612,72479,4523,12953,28089,59526
c92ce52cf5e12c9c419c966e6f62db7a.apk,7436,20213,3543,11763,3893,8450
ddeace16b9133fcd1c684a15c5537b5c.apk,40,33,40,33,0,0
c4286c7bcb023d48953596cc50f3dbcf.apk,45495,90345,5960,16360,39535,73985
d672e2e9e39b12f09d654166499eed90.apk,5408,14558,2963,9730,2445,4828
d7b50933d279004f9703cbc08f6f2c9f.apk,60,73,60,73,0,0
d928270a59b7ae5e706e38618fba78dd.apk,13,8,13,8,0,0
d10f783b3d99b7236fd81b10c708b89f.apk,13472,33922,3991,13367,9481,20555
c86165a69f85d8c9c361122693a57d89.apk,14444,20115,257,389,14187,19726
d1583aad5de36dd867c4602ed9d9d03a.apk,18805,42631,5931,19786,12874,22845
c2c0d2a4bfd97ced46f8be3ec8e45a14.apk,27643,60605,5400,15432,22243,45173
ceba539259a8b3ccf93e10d63fbe482c.apk,60,73,60,73,0,0
db919aa123e1f80da42e1c5836bfeeeb.apk,14444,20115,257,389,14187,19726
d164227349324bae91321f2159b3fe62.apk,33298,74160,4902,14095,28396,60065
c59c55a56f11922b1f526670e466b4e4.apk,138,180,138,180,0,0
c65916fe4adcd141bb483818f1eee57b.apk,45052,89259,5831,15874,39221,73385
cbaf358ed23397dfdbae4a24c6578397.apk,3326,6273,87,117,3239,6156
c1c8024de6ef63f66567209d9f4243d4.apk,15602,31590,2443,6032,13159,25558
d020d5b0b31c914c5ebabad5894cc40c.apk,3939,8650,1564,4145,2375,4505
c825c5f2006e701be30edeede960ea60.apk,10990,24697,3467,10057,7523,14640
d922cae2a99aede2770205a36ec87c6a.apk,20607,36001,1951,4656,18656,31345
dc85327a5f4d330dfb04aa871d508568.apk,36091,65965,3779,8626,32312,57339
db648836259abd330a8146d5588e8a1b.apk,30020,67116,2594,10297,27426,56819
d2ae5599c68ff9475a844e74f70c09e3.apk,119,125,119,125,0,0
d1d61a5b49a3a951507c51f61ff6cedf.apk,129,295,105,212,24,83
d47eede846179ce2536bfc9170de9cca.apk,23274,53583,5743,19973,17531,33610
cc97e3155623383515b8f2df4104af0e.apk,123,133,69,82,54,51
d18e1b0af49319ebb7a5d0a2c64acfb0.apk,60,73,60,73,0,0
df6fbff6807c2fa476f99d9145f0d267.apk,7218,13636,1107,2225,6111,11411
d5ef78f4159481be7d77399c27d6812d.apk,24611,56862,6490,21997,18121,34865
c2dc8f1199b342f6847014144a42890d.apk,3939,8650,1564,4145,2375,4505
d23f5ff72db38e558f58086915748485.apk,21755,41071,2935,7998,18820,33073
cffcc9a927ec3a80c08cee439945a1a1.apk,60,73,60,73,0,0
c354063ac8b2b6236e664860a24f72c7.apk,60,73,60,73,0,0
dcf83b2e054c5c3ce897a967fd0cc599.apk,14444,20115,257,389,14187,19726
cfafedc02692d2fc33caf0a95ca021c6.apk,8437,23921,4251,14737,4186,9184
e0984c3f349fa83b29f3a5cdf66cf80c.apk,2575,4688,409,726,2166,3962
c39a7d1bcce04bf17be190954bb4a06c.apk,19385,50827,7946,26310,11439,24517
d36b241423f67dbd980cd124f4b3d614.apk,14989,33039,2760,7687,12229,25352
d8a9be08976578d56593ac236673116d.apk,11611,18779,1515,3745,10096,15034
ce54e044414c762f290c32a92fba4678.apk,3333,5385,259,404,3074,4981
e008734d770cb50e1eae5c96128369f7.apk,12016,22617,2185,4454,9831,18163
ce25436c6da64d56d540aef2733579df.apk,3945,8655,1564,4145,2381,4510
d1897f50e720820d4862d461dc8cb2c9.apk,18978,34838,3324,9986,15654,24852
d08cbe6d209731271c388f43fe656fb0.apk,1414,2874,873,1964,541,910
e177578f3e8fe74a34d746640bafbf40.apk,60,73,60,73,0,0
c6ecb2467dfdedb4f932725daba36bb9.apk,138,180,138,180,0,0
de3de0f815df0c90c88eb24ceaac03e2.apk,580,840,118,174,462,666
de457a82deaf67025ce6c63ddbb64e3b.apk,24436,49727,3823,11016,20613,38711
d052b48afb95c8d083444dac9b95eae7.apk,60,73,60,73,0,0
cab5194d378a1759c68e199fe0e68807.apk,9964,13438,845,1540,9119,11898
cdc663830bba8a82f065b79e2b33c3ac.apk,60,73,60,73,0,0
cd413a2d98af95eacdcfcc22e3055a14.apk,8875,23715,4065,13655,4810,10060
d7fd2ec4bb16189404b4b88fd2d3fa26.apk,32295,67683,5498,19174,26797,48509
e10346d78c94dd5b27f3737e9d13f03b.apk,24430,49719,3822,11014,20608,38705
db50e665f13ab37e9fc780e6a1ce8129.apk,60,73,60,73,0,0
d08fea81190260523a193f1785da3408.apk,40,34,40,34,0,0
c3efee48b90dea1e347d12496bfd1230.apk,60,73,60,73,0,0
df4597cd7369f56777765ada4255c56c.apk,113,109,69,71,44,38
d02d84577a3793d65846ab279149ef9b.apk,138,180,138,180,0,0
c6fdc53478a3077a1a5a694cd136c495.apk,14444,20115,257,389,14187,19726
d7cc504de1480e0978cb237ad9cf1e06.apk,60,73,60,73,0,0
c9f874e4fe5601b006ba37783a838051.apk,14444,20115,257,389,14187,19726
c18a629ec49d76983aa3f3826e88a88d.apk,5178,12982,1640,4519,3538,8463
d753d97b674fe27fdd33567ad0b15ab4.apk,637,1244,411,778,226,466
dcce76d91609ca006739267c21c0a4d6.apk,142,146,96,107,46,39
c1de08141dae9519edbddddbaf74a755.apk,26312,70331,4663,14556,21649,55775
cf79a605a540e201d95ef183b621333a.apk,8214,21709,3735,12442,4479,9267
db4c03f914265fc6fbb43ea03e8fd021.apk,60,73,60,73,0,0
c7b07b8f1b862580ca3bc217a233c0ee.apk,60,73,60,73,0,0
cc5257d3d02213408d03e93f68483f41.apk,40,34,40,34,0,0
d2dfe4b2ac28dc96895339ef07ba4ab1.apk,817,1222,174,219,643,1003
de2771a84b33c371084e2c602834b277.apk,6434,11526,387,669,6047,10857
e081e33d28cdd24f502b75d334b11f13.apk,19168,34992,3197,9720,15971,25272
cf134f47303da34642691b161a3f13d0.apk,6042,16266,2473,7706,3569,8560
cbd7c0c7e84038ec91239cde964a400b.apk,3394,6346,94,131,3300,6215
dc8b9e078a17c55187c67b052eae3402.apk,23266,46896,3590,10477,19676,36419
dad64b9300ac69d30c748a9633521fae.apk,60,73,60,73,0,0
c1e2dd289252b5c6460c898d31f9f207.apk,3939,8650,1564,4145,2375,4505
d2ab566604120e6cc81e2939946c2ae8.apk,160,99,160,99,0,0
de0b2399d7c68a0343746eceb35586b1.apk,7218,13636,1107,2225,6111,11411
c3872ddfc4f100f16317fd6f7655081b.apk,3945,8563,1546,4032,2399,4531
c46f1a71d4052640a6bc81e56501ddc1.apk,13,8,13,8,0,0
d28595b6cceef2fe208be4c27de96278.apk,14444,20115,257,389,14187,19726
c7016b8aa015b04dcb6e941b920e9881.apk,7436,20213,3543,11763,3893,8450
d0b9d8cbf0f9913c4ecbffd7d7906184.apk,14953,32875,2737,7641,12216,25234
d38294e7ff3cc29b05b132f2b01f5277.apk,45052,89259,5831,15874,39221,73385
cd9ed0c8eb97f81b44b0bdf71c77e900.apk,45396,89951,5896,16064,39500,73887
c772443dbfe919fe0e1e0f70876fe423.apk,138,180,138,180,0,0
c3229c3f6c95d2e0b556cce2c6c8f906.apk,2267,8848,1325,6145,942,2703
cf11861932d5ba754edc2cc3995a2040.apk,12,7,12,7,0,0
d604853d9c6e0ab81ad2ec000fec509f.apk,14989,33039,2760,7687,12229,25352
d53c2f23178cb5a165efe20feb1bd3f8.apk,60,73,60,73,0,0
df6049e3f0bc98e1eefbacb12fcc9589.apk,2267,8848,1325,6145,942,2703
d7782c90e38c8c9573d13dc324197a11.apk,40,34,40,34,0,0
cba67916d3158daa38b9cb1ff565fbba.apk,8214,21709,3735,12442,4479,9267
c7080f9814d105e94ae2257bef07e322.apk,28519,74789,9508,29758,19011,45031
d04ee0c0f8841e30fddac7daa229ef81.apk,17734,45397,5883,21040,11851,24357
df68d09bcb8bd31c980bd578050b7c51.apk,21755,41071,2935,7998,18820,33073
e0d42341ee5f574b7f9875548ee54d45.apk,32612,72479,4523,12953,28089,59526
e08c9d87dd6269213ae8e51a42092912.apk,3648,6561,73,96,3575,6465
ca3e17a2e786dc022410e0ae1c5c51d2.apk,1584,2897,682,1301,902,1596
cd1748a4ea412b2a178ad81b9e511367.apk,3478,6425,92,127,3386,6298
d8f2bd0f31208c58c54a933634f021b0.apk,794,1260,220,464,574,796
c8fb1b7ffab0319dbcfbe3cb1cd098b7.apk,21755,41071,2935,7998,18820,33073
c5eb1836b7421616431262e9228ef59b.apk,1113,1712,355,654,758,1058
d1f8ff5ffd9429beb7f0564de4433a1c.apk,4133,13381,2928,10273,1205,3108
e0c4bf53ea6fad3acc3390c36c401c7f.apk,13,8,13,8,0,0
ca7f075d0686c81853f23c6436b11585.apk,6282,8395,312,409,5970,7986
d23c3462a33366efbf04fb178c0d31d2.apk,31705,69583,3892,10733,27813,58850
c4c1cbb29f23ca12d308116d20ada29e.apk,60,73,60,73,0,0
de4c9c43549d239a6c8e98e46c728f8d.apk,36091,65965,3779,8626,32312,57339
d1c1dff9c7e1d2c10cf8a8fd889690e8.apk,14444,20115,257,389,14187,19726
ca11cfe2ff59f2f2117a7a48af3c87e5.apk,60,73,60,73,0,0
